2020-07-28-16_29_03,BME280 test
2020-07-28-16_29_04,Found MCP9808!
2020-07-28-16_29_05,-- Default Test --
2020-07-28-16_29_06,
2020-07-28-16_29_07,Log start...
2020-07-28-17_50_01,TVOC,456,eCO2,610,H20,Ethanol,0,Temperature,42.15,Pressure,364.93,Altitude,7829.57,Humidity,14.19,Temp,31.9375,X_Ori,16.3125,Y_Ori,5.3125,Z_Ori,17.1250
2020-07-28-17_50_02,TVOC,466,eCO2,610,H20,Ethanol,0,Temperature,42.14,Pressure,364.53,Altitude,7837.21,Humidity,14.17,Temp,31.9375,X_Ori,359.9375,Y_Ori,3.1250,Z_Ori,15.3125
2020-07-28-17_50_03,TVOC,468,eCO2,614,H20,Ethanol,0,Temperature,42.14,Pressure,364.13,Altitude,7844.79,Humidity,14.16,Temp,31.9375,X_Ori,307.6250,Y_Ori,10.8750,Z_Ori,14.1250
2020-07-28-17_50_04,TVOC,454,eCO2,610,H20,Ethanol,0,Temperature,42.13,Pressure,363.93,Altitude,7848.51,Humidity,14.18,Temp,31.9375,X_Ori,232.0000,Y_Ori,8.2500,Z_Ori,14.3750
2020-07-28-17_50_05,TVOC,463,eCO2,618,H20,Ethanol,0,Temperature,42.13,Pressure,363.70,Altitude,7853.01,Humidity,14.16,Temp,31.9375,X_Ori,165.2500,Y_Ori,12.3750,Z_Ori,11.0000
2020-07-28-17_50_06,TVOC,462,eCO2,608,H20,Ethanol,0,Temperature,42.12,Pressure,363.48,Altitude,7857.24,Humidity,14.15,Temp,31.9375,X_Ori,111.6250,Y_Ori,11.4375,Z_Ori,13.7500
2020-07-28-17_50_07,TVOC,458,eCO2,611,H20,Ethanol,0,Temperature,42.11,Pressure,363.16,Altitude,7863.31,Humidity,14.11,Temp,31.9375,X_Ori,49.4375,Y_Ori,7.2500,Z_Ori,13.0000
2020-07-28-17_50_08,TVOC,463,eCO2,610,H20,Ethanol,0,Temperature,42.11,Pressure,362.72,Altitude,7871.72,Humidity,14.11,Temp,31.9375,X_Ori,322.3750,Y_Ori,9.8750,Z_Ori,17.8125
2020-07-28-17_50_09,TVOC,456,eCO2,607,H20,Ethanol,0,Temperature,42.10,Pressure,362.48,Altitude,7876.26,Humidity,14.10,Temp,31.9375,X_Ori,224.0625,Y_Ori,6.9375,Z_Ori,11.0000
2020-07-28-17_50_10,TVOC,464,eCO2,609,H20,Ethanol,0,Temperature,42.10,Pressure,362.21,Altitude,7881.38,Humidity,14.10,Temp,31.9375,X_Ori,172.9375,Y_Ori,9.1250,Z_Ori,17.5000
2020-07-28-17_50_11,TVOC,471,eCO2,609,H20,Ethanol,0,Temperature,42.09,Pressure,361.83,Altitude,7888.76,Humidity,14.10,Temp,31.9375,X_Ori,203.7500,Y_Ori,6.5000,Z_Ori,17.3125
2020-07-28-17_50_12,TVOC,449,eCO2,608,H20,Ethanol,0,Temperature,42.08,Pressure,361.38,Altitude,7897.32,Humidity,14.11,Temp,31.9375,X_Ori,287.0000,Y_Ori,4.8125,Z_Ori,15.9375
2020-07-28-17_50_13,TVOC,458,eCO2,608,H20,Ethanol,0,Temperature,42.08,Pressure,360.91,Altitude,7906.37,Humidity,14.12,Temp,31.9375,X_Ori,1.0000,Y_Ori,3.9375,Z_Ori,16.8750
2020-07-28-17_50_14,TVOC,465,eCO2,612,H20,Ethanol,0,Temperature,42.07,Pressure,360.38,Altitude,7916.58,Humidity,14.12,Temp,31.9375,X_Ori,22.2500,Y_Ori,4.5625,Z_Ori,13.1875
2020-07-28-17_50_15,TVOC,456,eCO2,611,H20,Ethanol,0,Temperature,42.07,Pressure,360.07,Altitude,7922.47,Humidity,14.13,Temp,31.9375,X_Ori,56.2500,Y_Ori,6.2500,Z_Ori,9.0625
2020-07-28-17_50_16,TVOC,473,eCO2,611,H20,Ethanol,0,Temperature,42.07,Pressure,359.75,Altitude,7928.76,Humidity,14.10,Temp,31.9375TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.38,Pressure,237.68,Altitude,10689.69,Humidity,4.86,Temp,31.9375,X_Ori,22.0000,Y_Ori,-41.0000,Z_Ori,4.5000
2020-07-28-17_50_17,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.37,Pressure,238.19,Altitude,10675.88,Humidity,4.87,Temp,31.9375,X_Ori,195.0625,Y_Ori,2.5625,Z_Ori,-5.6250
2020-07-28-17_50_18,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.37,Pressure,238.71,Altitude,10660.75,Humidity,4.90,Temp,31.9375,X_Ori,311.6250,Y_Ori,-20.7500,Z_Ori,11.3125
2020-07-28-17_50_20,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.35,Pressure,239.22,Altitude,10648.22,Humidity,4.88,Temp,31.9375,X_Ori,349.3750,Y_Ori,27.0625,Z_Ori,-0.6875
2020-07-28-17_50_21,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.34,Pressure,239.71,Altitude,10635.02,Humidity,4.88,Temp,31.9375,X_Ori,296.8125,Y_Ori,-21.2500,Z_Ori,44.2500
2020-07-28-17_50_22,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.34,Pressure,240.25,Altitude,10620.73,Humidity,4.89,Temp,31.9375,X_Ori,263.7500,Y_Ori,-16.9375,Z_Ori,-31.0625
2020-07-28-17_50_23,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.33,Pressure,240.75,Altitude,10607.43,Humidity,4.89,Temp,31.9375,X_Ori,206.6250,Y_Ori,15.2500,Z_Ori,3.8750
2020-07-28-17_50_25,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.33,Pressure,241.24,Altitude,10594.38,Humidity,4.89,Temp,31.9375,X_Ori,267.9375,Y_Ori,-20.2500,Z_Ori,-1.1250
2020-07-28-17_50_26,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.32,Pressure,241.77,Altitude,10580.13,Humidity,4.90,Temp,31.9375,X_Ori,305.1250,Y_Ori,17.5000,Z_Ori,-13.6250
2020-07-28-17_50_27,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.30,Pressure,242.33,Altitude,10565.42,Humidity,4.90,Temp,31.9375,X_Ori,267.0625,Y_Ori,3.6875,Z_Ori,37.1250
2020-07-28-17_50_28,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.30,Pressure,242.72,Altitude,10555.08,Humidity,4.92,Temp,31.9375,X_Ori,320.1250,Y_Ori,-25.3750,Z_Ori,22.2500
2020-07-28-17_50_30,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.30,Pressure,243.26,Altitude,10540.71,Humidity,4.94,Temp,31.9375,X_Ori,316.0625,Y_Ori,-12.3750,Z_Ori,27.6875
2020-07-28-17_50_31,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.28,Pressure,243.80,Altitude,10526.54,Humidity,4.94,Temp,31.9375,X_Ori,284.9375,Y_Ori,14.5625,Z_Ori,-6.6875
2020-07-28-17_50_32,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.28,Pressure,244.38,Altitude,10511.05,Humidity,4.92,Temp,31.9375,X_Ori,211.2500,Y_Ori,-9.0000,Z_Ori,-19.5625
2020-07-28-17_50_34,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.26,Pressure,245.08,Altitude,10492.73,Humidity,4.91,Temp,31.9375,X_Ori,259.6250,Y_Ori,37.2500,Z_Ori,13.8125
2020-07-28-17_50_35,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.25,Pressure,245.35,Altitude,10485.68,Humidity,4.93,Temp,31.9375,X_Ori,53.6875,Y_Ori,12.0625,Z_Ori,27.1250
2020-07-28-17_50_36,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.24,Pressure,245.92,Altitude,10470.71,Humidity,4.95,Temp,31.9375,X_Ori,196.6250,Y_Ori,-0.1875,Z_Ori,10.0625
2020-07-28-17_50_37,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.23,Pressure,246.47,Altitude,10456.39,Humidity,4.93,Temp,31.9375,X_Ori,260.1250,Y_Ori,-26.7500,Z_Ori,-12.3125
2020-07-28-17_50_39,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.23,Pressure,247.15,Altitude,10438.52,Humidity,4.93,Temp,31.9375,X_Ori,254.3750,Y_Ori,-5.3125,Z_Ori,-11.6875
2020-07-28-17_50_40,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.22,Pressure,247.65,Altitude,10425.46,Humidity,4.92,Temp,31.9375,X_Ori,217.6875,Y_Ori,51.9375,Z_Ori,-19.6875
2020-07-28-17_50_41,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.21,Pressure,248.17,Altitude,10411.94,Humidity,4.91,Temp,31.9375,X_Ori,192.0000,Y_Ori,74.1875,Z_Ori,-1.8125
2020-07-28-17_50_42,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.21,Pressure,248.84,Altitude,10394.64,Humidity,4.91,Temp,31.9375,X_Ori,294.8125,Y_Ori,10.2500,Z_Ori,8.8125
2020-07-28-17_50_44,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.21,Pressure,249.12,Altitude,10387.28,Humidity,4.90,Temp,31.9375,X_Ori,14.7500,Y_Ori,-24.0000,Z_Ori,27.4375
2020-07-28-17_50_45,TVOC,0,eCO2,400,H20,Ethanol,0,Temperature,26.19,Pressure,249.74,Altitude,10371.36,Humidity,4.89,Temp,31.9375,X_Ori,144.0000,Y_Ori,5.9375,Z_Ori,29.7500
